Kod;Nazwa;Rok;Wartosc;Jednostka_miary
3017000;Powiat ostrowski;2019;4303.12;zl
3017000;Powiat ostrowski;2020;4542.09;zl
3017000;Powiat ostrowski;2021;4944.7;zl
3017000;Powiat ostrowski;2022;5499.39;zl
3017000;Powiat ostrowski;2023;6197.61;zl
3018000;Powiat ostrzeszowski;2017;3713.45;zl
3018000;Powiat ostrzeszowski;2018;3905.96;zl
3018000;Powiat ostrzeszowski;2019;4195.18;zl
3018000;Powiat ostrzeszowski;2020;4488.82;zl
3018000;Powiat ostrzeszowski;2021;4936.59;zl
3018000;Powiat ostrzeszowski;2022;5479.65;zl
3018000;Powiat ostrzeszowski;2023;6071.58;zl
3019000;Powiat pilski;2017;4006.13;zl
3019000;Powiat pilski;2018;4383.06;zl
3019000;Powiat pilski;2019;4628.67;zl
3019000;Powiat pilski;2020;4928.72;zl
3019000;Powiat pilski;2021;5371.98;zl
3019000;Powiat pilski;2022;6004.37;zl
3019000;Powiat pilski;2023;6794.93;zl
3020000;Powiat pleszewski;2017;3621.86;zl
3020000;Powiat pleszewski;2018;3869.29;zl
3020000;Powiat pleszewski;2019;4220.36;zl
3020000;Powiat pleszewski;2020;4471.48;zl
3020000;Powiat pleszewski;2021;4921.89;zl
3020000;Powiat pleszewski;2022;5559.5;zl
3020000;Powiat pleszewski;2023;6214.03;zl
3021000;Powiat poznański;2017;4018.59;zl
3021000;Powiat poznański;2018;4241.36;zl
3021000;Powiat poznański;2019;4624.14;zl
3021000;Powiat poznański;2020;4776.27;zl
3021000;Powiat poznański;2021;5054.35;zl
3021000;Powiat poznański;2022;5737.99;zl
3021000;Powiat poznański;2023;6458;zl
3022000;Powiat rawicki;2017;3442.45;zl
3022000;Powiat rawicki;2018;3737.75;zl
3022000;Powiat rawicki;2019;3976.06;zl
3022000;Powiat rawicki;2020;4357.75;zl
3022000;Powiat rawicki;2021;4698.39;zl
3022000;Powiat rawicki;2022;5294.49;zl
3022000;Powiat rawicki;2023;6006.06;zl
3023000;Powiat słupecki;2017;3564.41;zl
3023000;Powiat słupecki;2018;3862.22;zl
3023000;Powiat słupecki;2019;4166.29;zl
3023000;Powiat słupecki;2020;4690.36;zl
3023000;Powiat słupecki;2021;4990.83;zl
3023000;Powiat słupecki;2022;5450.67;zl
3023000;Powiat słupecki;2023;6063.01;zl
3024000;Powiat szamotulski;2017;4482.73;zl
3024000;Powiat szamotulski;2018;4680.51;zl
3024000;Powiat szamotulski;2019;5000.11;zl
3024000;Powiat szamotulski;2020;5274.57;zl
3024000;Powiat szamotulski;2021;5726.53;zl
3024000;Powiat szamotulski;2022;6309.72;zl
3024000;Powiat szamotulski;2023;6930.64;zl
3025000;Powiat średzki;2017;4102.74;zl
3025000;Powiat średzki;2018;4440.62;zl
3025000;Powiat średzki;2019;4718.06;zl
3025000;Powiat średzki;2020;5004.44;zl
3025000;Powiat średzki;2021;5473.17;zl
3025000;Powiat średzki;2022;6078.3;zl
3025000;Powiat średzki;2023;6736.22;zl
3026000;Powiat śremski;2017;3639.72;zl
3026000;Powiat śremski;2018;3861.64;zl
3026000;Powiat śremski;2019;4154.88;zl
3026000;Powiat śremski;2020;4480.42;zl
3026000;Powiat śremski;2021;4935.64;zl
3026000;Powiat śremski;2022;5376.46;zl
3026000;Powiat śremski;2023;6062.53;zl
3027000;Powiat turecki;2017;3391.97;zl
3027000;Powiat turecki;2018;3579.72;zl
3027000;Powiat turecki;2019;3862.59;zl
3027000;Powiat turecki;2020;4266.25;zl
3027000;Powiat turecki;2021;4404.21;zl
3027000;Powiat turecki;2022;5049.4;zl
3027000;Powiat turecki;2023;5751.05;zl
3028000;Powiat wągrowiecki;2017;3679.03;zl
3028000;Powiat wągrowiecki;2018;3912.65;zl
3028000;Powiat wągrowiecki;2019;4177.82;zl
3028000;Powiat wągrowiecki;2020;4491.29;zl
3028000;Powiat wągrowiecki;2021;4879.33;zl
3028000;Powiat wągrowiecki;2022;5319.73;zl
3028000;Powiat wągrowiecki;2023;6130.17;zl
3029000;Powiat wolsztyński;2017;3517.6;zl
3029000;Powiat wolsztyński;2018;3856.99;zl
3029000;Powiat wolsztyński;2019;4122.57;zl
3029000;Powiat wolsztyński;2020;4489.74;zl
3029000;Powiat wolsztyński;2021;4899.6;zl
3029000;Powiat wolsztyński;2022;5635.22;zl
3029000;Powiat wolsztyński;2023;6226.06;zl
3030000;Powiat wrzesiński;2017;3928.55;zl
3030000;Powiat wrzesiński;2018;4246.77;zl
3030000;Powiat wrzesiński;2019;4534.94;zl
3030000;Powiat wrzesiński;2020;4779.96;zl
3030000;Powiat wrzesiński;2021;5142.47;zl
3030000;Powiat wrzesiński;2022;5758.5;zl
3030000;Powiat wrzesiński;2023;6441.44;zl
3031000;Powiat złotowski;2017;3397.81;zl
3031000;Powiat złotowski;2018;3553.95;zl
3031000;Powiat złotowski;2019;3823.24;zl
3031000;Powiat złotowski;2020;4041.17;zl
3031000;Powiat złotowski;2021;4301.59;zl
3031000;Powiat złotowski;2022;4964.93;zl
3031000;Powiat złotowski;2023;5550.19;zl
3061000;Powiat m. Kalisz;2017;3889.6;zl
3061000;Powiat m. Kalisz;2018;4124.83;zl
3061000;Powiat m. Kalisz;2019;4430.37;zl
3061000;Powiat m. Kalisz;2020;4718.01;zl
3061000;Powiat m. Kalisz;2021;5158.07;zl
3061000;Powiat m. Kalisz;2022;5781.36;zl
3061000;Powiat m. Kalisz;2023;6617.76;zl
3062000;Powiat m. Konin;2017;3930.94;zl
3062000;Powiat m. Konin;2018;4215.68;zl
3062000;Powiat m. Konin;2019;4512.5;zl
3062000;Powiat m. Konin;2020;4858.06;zl
3062000;Powiat m. Konin;2021;5369.58;zl
3062000;Powiat m. Konin;2022;5913.95;zl
3062000;Powiat m. Konin;2023;6634.81;zl
3063000;Powiat m. Leszno;2017;3745.94;zl
3063000;Powiat m. Leszno;2018;4083.89;zl
3063000;Powiat m. Leszno;2019;4271.73;zl
3063000;Powiat m. Leszno;2020;4824.14;zl
3063000;Powiat m. Leszno;2021;5000.33;zl
3063000;Powiat m. Leszno;2022;5831.34;zl
3063000;Powiat m. Leszno;2023;6736.54;zl
3064000;Powiat m. Poznań;2017;5062.37;zl
3064000;Powiat m. Poznań;2018;5355.57;zl
3064000;Powiat m. Poznań;2019;5713.03;zl
3064000;Powiat m. Poznań;2020;6104.97;zl
3064000;Powiat m. Poznań;2021;6662.69;zl
3064000;Powiat m. Poznań;2022;7362.74;zl
3064000;Powiat m. Poznań;2023;8303.38;zl
3200000;ZACHODNIOPOMORSKIE;2017;4154.25;zl
3200000;ZACHODNIOPOMORSKIE;2018;4431.95;zl
3200000;ZACHODNIOPOMORSKIE;2019;4769.71;zl
3200000;ZACHODNIOPOMORSKIE;2020;5099.49;zl
3200000;ZACHODNIOPOMORSKIE;2021;5549.85;zl
3200000;ZACHODNIOPOMORSKIE;2022;6169.94;zl
3200000;ZACHODNIOPOMORSKIE;2023;7007.4;zl
3201000;Powiat białogardzki;2017;3756.7;zl
3201000;Powiat białogardzki;2018;4093.01;zl
3201000;Powiat białogardzki;2019;4287.47;zl
3201000;Powiat białogardzki;2020;4672.61;zl
3201000;Powiat białogardzki;2021;5146.91;zl
3201000;Powiat białogardzki;2022;5746.07;zl
3201000;Powiat białogardzki;2023;6472.12;zl
3202000;Powiat choszczeński;2017;3775.03;zl
3202000;Powiat choszczeński;2018;3951.7;zl
3202000;Powiat choszczeński;2019;4160.89;zl
3202000;Powiat choszczeński;2020;4599.57;zl
3202000;Powiat choszczeński;2021;4981.01;zl
3202000;Powiat choszczeński;2022;5575.63;zl
3202000;Powiat choszczeński;2023;6256.58;zl
3203000;Powiat drawski;2017;3402.35;zl
3203000;Powiat drawski;2018;3751.47;zl
3203000;Powiat drawski;2019;3982.85;zl
3203000;Powiat drawski;2020;4416.33;zl
3203000;Powiat drawski;2021;4789.08;zl
3203000;Powiat drawski;2022;5323.36;zl
3203000;Powiat drawski;2023;6073.21;zl
3204000;Powiat goleniowski;2017;4220.58;zl
3204000;Powiat goleniowski;2018;4574.3;zl
3204000;Powiat goleniowski;2019;4775.51;zl
3204000;Powiat goleniowski;2020;5102.94;zl
3204000;Powiat goleniowski;2021;5439.72;zl
3204000;Powiat goleniowski;2022;5991.11;zl
3204000;Powiat goleniowski;2023;6734.89;zl
3205000;Powiat gryficki;2017;3500.89;zl
3205000;Powiat gryficki;2018;3776.55;zl
3205000;Powiat gryficki;2019;4052.14;zl
3205000;Powiat gryficki;2020;4388.97;zl
3205000;Powiat gryficki;2021;4745.48;zl
3205000;Powiat gryficki;2022;5364.42;zl
3205000;Powiat gryficki;2023;6157.01;zl
3206000;Powiat gryfiński;2017;3848.29;zl
3206000;Powiat gryfiński;2018;4170.81;zl
3206000;Powiat gryfiński;2019;4465.67;zl
3206000;Powiat gryfiński;2020;4898.41;zl
3206000;Powiat gryfiński;2021;5297.93;zl
3206000;Powiat gryfiński;2022;5878.75;zl
3206000;Powiat gryfiński;2023;6665.53;zl
3207000;Powiat kamieński;2017;3525.59;zl
3207000;Powiat kamieński;2018;3706.74;zl
3207000;Powiat kamieński;2019;4034.8;zl
3207000;Powiat kamieński;2020;4304.58;zl
3207000;Powiat kamieński;2021;4623.87;zl
3207000;Powiat kamieński;2022;5326.89;zl
3207000;Powiat kamieński;2023;6058.19;zl
3208000;Powiat kołobrzeski;2017;3751.26;zl
3208000;Powiat kołobrzeski;2018;3988.2;zl
3208000;Powiat kołobrzeski;2019;4331.04;zl
3208000;Powiat kołobrzeski;2020;4575.02;zl
3208000;Powiat kołobrzeski;2021;5000.76;zl
3208000;Powiat kołobrzeski;2022;5585.13;zl
3208000;Powiat kołobrzeski;2023;6427.16;zl
3209000;Powiat koszaliński;2017;3677.01;zl
3209000;Powiat koszaliński;2018;3919.2;zl
3209000;Powiat koszaliński;2019;4204.61;zl
3209000;Powiat koszaliński;2020;4616.89;zl
3209000;Powiat koszaliński;2021;5100.02;zl
3209000;Powiat koszaliński;2022;5601.77;zl
3209000;Powiat koszaliński;2023;6355.69;zl
3210000;Powiat myśliborski;2017;3810.17;zl
3210000;Powiat myśliborski;2018;3956.46;zl
3210000;Powiat myśliborski;2019;4206.22;zl
3210000;Powiat myśliborski;2020;4503.53;zl
3210000;Powiat myśliborski;2021;4927.15;zl
3210000;Powiat myśliborski;2022;5671.63;zl
3210000;Powiat myśliborski;2023;6403.68;zl
3211000;Powiat policki;2017;4624.12;zl
3211000;Powiat policki;2018;4908.94;zl
3211000;Powiat policki;2019;5169.21;zl
3211000;Powiat policki;2020;5535.45;zl
3211000;Powiat policki;2021;5844.37;zl
3211000;Powiat policki;2022;6622.81;zl
3211000;Powiat policki;2023;7366.79;zl
3212000;Powiat pyrzycki;2017;3612.65;zl
3212000;Powiat pyrzycki;2018;3923.66;zl
3212000;Powiat pyrzycki;2019;4134.08;zl
3212000;Powiat pyrzycki;2020;4428.81;zl
3212000;Powiat pyrzycki;2021;5265;zl
3212000;Powiat pyrzycki;2022;5694.42;zl
3212000;Powiat pyrzycki;2023;6341.32;zl
3213000;Powiat sławieński;2017;3472.79;zl
3213000;Powiat sławieński;2018;3770.34;zl
3213000;Powiat sławieński;2019;4010.2;zl
3213000;Powiat sławieński;2020;4350.66;zl
3213000;Powiat sławieński;2021;4747.64;zl
3213000;Powiat sławieński;2022;5260.4;zl
3213000;Powiat sławieński;2023;5911.21;zl
3214000;Powiat stargardzki;2017;3817.6;zl
3214000;Powiat stargardzki;2018;4104.49;zl
3214000;Powiat stargardzki;2019;4460.3;zl
3214000;Powiat stargardzki;2020;4750.37;zl
3214000;Powiat stargardzki;2021;5126.31;zl
3214000;Powiat stargardzki;2022;5605.44;zl
3214000;Powiat stargardzki;2023;6404.24;zl
3215000;Powiat szczecinecki;2017;3880.91;zl
3215000;Powiat szczecinecki;2018;4185.96;zl
3215000;Powiat szczecinecki;2019;4452.12;zl
3215000;Powiat szczecinecki;2020;4827.82;zl
3215000;Powiat szczecinecki;2021;5255.69;zl
3215000;Powiat szczecinecki;2022;5799.8;zl
3215000;Powiat szczecinecki;2023;6474.24;zl
3216000;Powiat świdwiński;2017;3470.74;zl
3216000;Powiat świdwiński;2018;3703.91;zl
3216000;Powiat świdwiński;2019;3984.99;zl
3216000;Powiat świdwiński;2020;4339.7;zl
3216000;Powiat świdwiński;2021;4704.5;zl
3216000;Powiat świdwiński;2022;5239.03;zl
3216000;Powiat świdwiński;2023;6050.51;zl
3217000;Powiat wałecki;2017;3761.59;zl
3217000;Powiat wałecki;2018;4045.65;zl
3217000;Powiat wałecki;2019;4363.14;zl
3217000;Powiat wałecki;2020;4678.73;zl
3217000;Powiat wałecki;2021;5224.57;zl
3217000;Powiat wałecki;2022;5886.05;zl
3217000;Powiat wałecki;2023;6651.3;zl
3218000;Powiat łobeski;2017;3662.4;zl
3218000;Powiat łobeski;2018;4083.38;zl
3218000;Powiat łobeski;2019;4321.83;zl
3218000;Powiat łobeski;2020;4713.45;zl
3218000;Powiat łobeski;2021;4962.09;zl
3218000;Powiat łobeski;2022;5630.58;zl
3218000;Powiat łobeski;2023;6257.92;zl
3261000;Powiat m. Koszalin;2017;3999.59;zl
3261000;Powiat m. Koszalin;2018;4184.46;zl
3261000;Powiat m. Koszalin;2019;4625.35;zl
3261000;Powiat m. Koszalin;2020;4973.23;zl
3261000;Powiat m. Koszalin;2021;5496.02;zl
3261000;Powiat m. Koszalin;2022;6054.77;zl
3261000;Powiat m. Koszalin;2023;6828.27;zl
3262000;Powiat m. Szczecin;2017;4732.93;zl
3262000;Powiat m. Szczecin;2018;5007.48;zl
3262000;Powiat m. Szczecin;2019;5408.91;zl
3262000;Powiat m. Szczecin;2020;5695.84;zl
3262000;Powiat m. Szczecin;2021;6244.67;zl
3262000;Powiat m. Szczecin;2022;6943.84;zl
3262000;Powiat m. Szczecin;2023;7933.31;zl
3263000;Powiat m. Świnoujście;2017;4536.08;zl
3263000;Powiat m. Świnoujście;2018;4779.09;zl
3263000;Powiat m. Świnoujście;2019;5222.62;zl
3263000;Powiat m. Świnoujście;2020;5517.68;zl
3263000;Powiat m. Świnoujście;2021;5564.41;zl
3263000;Powiat m. Świnoujście;2022;6061.29;zl
3263000;Powiat m. Świnoujście;2023;6847.78;zl
