Kod;Nazwa;Rok;Wartosc;Jednostka_miary
809000;Powiat zielonogórski;2019;5.90;%
809000;Powiat zielonogórski;2020;8.20;%
809000;Powiat zielonogórski;2021;8.60;%
809000;Powiat zielonogórski;2022;7.40;%
809000;Powiat zielonogórski;2023;6.60;%
809000;Powiat zielonogórski;2024;6.70;%
810000;Powiat żagański;2004;34.30;%
810000;Powiat żagański;2005;32.70;%
810000;Powiat żagański;2006;29.90;%
810000;Powiat żagański;2007;24.70;%
810000;Powiat żagański;2008;22.60;%
810000;Powiat żagański;2009;26.90;%
810000;Powiat żagański;2010;27.90;%
810000;Powiat żagański;2011;25.70;%
810000;Powiat żagański;2012;25.00;%
810000;Powiat żagański;2013;25.70;%
810000;Powiat żagański;2014;22.20;%
810000;Powiat żagański;2015;17.90;%
810000;Powiat żagański;2016;14.40;%
810000;Powiat żagański;2017;11.30;%
810000;Powiat żagański;2018;9.40;%
810000;Powiat żagański;2019;8.80;%
810000;Powiat żagański;2020;9.00;%
810000;Powiat żagański;2021;7.10;%
810000;Powiat żagański;2022;6.20;%
810000;Powiat żagański;2023;5.20;%
810000;Powiat żagański;2024;5.30;%
811000;Powiat żarski;2004;31.20;%
811000;Powiat żarski;2005;28.50;%
811000;Powiat żarski;2006;23.10;%
811000;Powiat żarski;2007;16.40;%
811000;Powiat żarski;2008;15.90;%
811000;Powiat żarski;2009;19.40;%
811000;Powiat żarski;2010;17.40;%
811000;Powiat żarski;2011;17.20;%
811000;Powiat żarski;2012;17.40;%
811000;Powiat żarski;2013;16.50;%
811000;Powiat żarski;2014;12.90;%
811000;Powiat żarski;2015;9.70;%
811000;Powiat żarski;2016;8.20;%
811000;Powiat żarski;2017;6.40;%
811000;Powiat żarski;2018;6.00;%
811000;Powiat żarski;2019;5.30;%
811000;Powiat żarski;2020;6.80;%
811000;Powiat żarski;2021;5.90;%
811000;Powiat żarski;2022;5.20;%
811000;Powiat żarski;2023;5.00;%
811000;Powiat żarski;2024;5.30;%
812000;Powiat wschowski;2004;24.10;%
812000;Powiat wschowski;2005;21.30;%
812000;Powiat wschowski;2006;18.10;%
812000;Powiat wschowski;2007;14.00;%
812000;Powiat wschowski;2008;14.50;%
812000;Powiat wschowski;2009;15.40;%
812000;Powiat wschowski;2010;16.40;%
812000;Powiat wschowski;2011;16.60;%
812000;Powiat wschowski;2012;18.40;%
812000;Powiat wschowski;2013;16.30;%
812000;Powiat wschowski;2014;13.30;%
812000;Powiat wschowski;2015;12.10;%
812000;Powiat wschowski;2016;11.10;%
812000;Powiat wschowski;2017;9.10;%
812000;Powiat wschowski;2018;8.50;%
812000;Powiat wschowski;2019;7.80;%
812000;Powiat wschowski;2020;9.00;%
812000;Powiat wschowski;2021;8.50;%
812000;Powiat wschowski;2022;7.40;%
812000;Powiat wschowski;2023;7.50;%
812000;Powiat wschowski;2024;7.50;%
861000;Powiat m. Gorzów Wielkopolski;2004;17.90;%
861000;Powiat m. Gorzów Wielkopolski;2005;14.90;%
861000;Powiat m. Gorzów Wielkopolski;2006;8.90;%
861000;Powiat m. Gorzów Wielkopolski;2007;6.10;%
861000;Powiat m. Gorzów Wielkopolski;2008;4.20;%
861000;Powiat m. Gorzów Wielkopolski;2009;7.70;%
861000;Powiat m. Gorzów Wielkopolski;2010;8.10;%
861000;Powiat m. Gorzów Wielkopolski;2011;9.40;%
861000;Powiat m. Gorzów Wielkopolski;2012;9.10;%
861000;Powiat m. Gorzów Wielkopolski;2013;8.50;%
861000;Powiat m. Gorzów Wielkopolski;2014;5.90;%
861000;Powiat m. Gorzów Wielkopolski;2015;5.10;%
861000;Powiat m. Gorzów Wielkopolski;2016;3.90;%
861000;Powiat m. Gorzów Wielkopolski;2017;2.70;%
861000;Powiat m. Gorzów Wielkopolski;2018;2.60;%
861000;Powiat m. Gorzów Wielkopolski;2019;2.30;%
861000;Powiat m. Gorzów Wielkopolski;2020;4.00;%
861000;Powiat m. Gorzów Wielkopolski;2021;2.60;%
861000;Powiat m. Gorzów Wielkopolski;2022;2.30;%
861000;Powiat m. Gorzów Wielkopolski;2023;2.20;%
861000;Powiat m. Gorzów Wielkopolski;2024;2.40;%
862000;Powiat m. Zielona Góra;2004;13.20;%
862000;Powiat m. Zielona Góra;2005;12.00;%
862000;Powiat m. Zielona Góra;2006;10.10;%
862000;Powiat m. Zielona Góra;2007;7.10;%
862000;Powiat m. Zielona Góra;2008;4.90;%
862000;Powiat m. Zielona Góra;2009;7.40;%
862000;Powiat m. Zielona Góra;2010;7.70;%
862000;Powiat m. Zielona Góra;2011;8.30;%
862000;Powiat m. Zielona Góra;2012;8.30;%
862000;Powiat m. Zielona Góra;2013;7.80;%
862000;Powiat m. Zielona Góra;2014;7.30;%
862000;Powiat m. Zielona Góra;2015;6.30;%
862000;Powiat m. Zielona Góra;2016;4.60;%
862000;Powiat m. Zielona Góra;2017;3.40;%
862000;Powiat m. Zielona Góra;2018;3.30;%
862000;Powiat m. Zielona Góra;2019;2.40;%
862000;Powiat m. Zielona Góra;2020;4.00;%
862000;Powiat m. Zielona Góra;2021;3.50;%
862000;Powiat m. Zielona Góra;2022;2.60;%
862000;Powiat m. Zielona Góra;2023;2.90;%
862000;Powiat m. Zielona Góra;2024;3.00;%
1000000;ŁÓDZKIE;2004;19.50;%
1000000;ŁÓDZKIE;2005;17.90;%
1000000;ŁÓDZKIE;2006;14.70;%
1000000;ŁÓDZKIE;2007;11.20;%
1000000;ŁÓDZKIE;2008;9.20;%
1000000;ŁÓDZKIE;2009;11.90;%
1000000;ŁÓDZKIE;2010;12.20;%
1000000;ŁÓDZKIE;2011;12.90;%
1000000;ŁÓDZKIE;2012;14.00;%
1000000;ŁÓDZKIE;2013;14.10;%
1000000;ŁÓDZKIE;2014;11.80;%
1000000;ŁÓDZKIE;2015;10.30;%
1000000;ŁÓDZKIE;2016;8.50;%
1000000;ŁÓDZKIE;2017;6.70;%
1000000;ŁÓDZKIE;2018;6.10;%
1000000;ŁÓDZKIE;2019;5.40;%
1000000;ŁÓDZKIE;2020;6.20;%
1000000;ŁÓDZKIE;2021;6.10;%
1000000;ŁÓDZKIE;2022;5.50;%
1000000;ŁÓDZKIE;2023;5.40;%
1000000;ŁÓDZKIE;2024;5.40;%
1001000;Powiat bełchatowski;2004;17.20;%
1001000;Powiat bełchatowski;2005;15.90;%
1001000;Powiat bełchatowski;2006;13.50;%
1001000;Powiat bełchatowski;2007;10.20;%
1001000;Powiat bełchatowski;2008;8.30;%
1001000;Powiat bełchatowski;2009;10.70;%
1001000;Powiat bełchatowski;2010;10.40;%
1001000;Powiat bełchatowski;2011;11.90;%
1001000;Powiat bełchatowski;2012;13.20;%
1001000;Powiat bełchatowski;2013;13.50;%
1001000;Powiat bełchatowski;2014;10.90;%
1001000;Powiat bełchatowski;2015;8.80;%
1001000;Powiat bełchatowski;2016;7.50;%
1001000;Powiat bełchatowski;2017;6.00;%
1001000;Powiat bełchatowski;2018;5.70;%
1001000;Powiat bełchatowski;2019;4.90;%
1001000;Powiat bełchatowski;2020;5.50;%
1001000;Powiat bełchatowski;2021;5.20;%
1001000;Powiat bełchatowski;2022;5.10;%
1001000;Powiat bełchatowski;2023;4.70;%
1001000;Powiat bełchatowski;2024;4.60;%
1002000;Powiat kutnowski;2004;26.50;%
1002000;Powiat kutnowski;2005;23.50;%
1002000;Powiat kutnowski;2006;19.20;%
1002000;Powiat kutnowski;2007;16.40;%
1002000;Powiat kutnowski;2008;13.90;%
1002000;Powiat kutnowski;2009;17.40;%
1002000;Powiat kutnowski;2010;17.40;%
1002000;Powiat kutnowski;2011;17.30;%
1002000;Powiat kutnowski;2012;17.60;%
1002000;Powiat kutnowski;2013;17.80;%
1002000;Powiat kutnowski;2014;15.50;%
1002000;Powiat kutnowski;2015;14.20;%
1002000;Powiat kutnowski;2016;11.90;%
1002000;Powiat kutnowski;2017;9.50;%
1002000;Powiat kutnowski;2018;8.90;%
1002000;Powiat kutnowski;2019;8.10;%
1002000;Powiat kutnowski;2020;8.20;%
1002000;Powiat kutnowski;2021;8.50;%
1002000;Powiat kutnowski;2022;7.60;%
1002000;Powiat kutnowski;2023;7.80;%
1002000;Powiat kutnowski;2024;7.70;%
1003000;Powiat łaski;2004;19.60;%
1003000;Powiat łaski;2005;17.40;%
1003000;Powiat łaski;2006;14.90;%
1003000;Powiat łaski;2007;11.90;%
1003000;Powiat łaski;2008;11.00;%
1003000;Powiat łaski;2009;14.90;%
1003000;Powiat łaski;2010;16.80;%
1003000;Powiat łaski;2011;17.30;%
1003000;Powiat łaski;2012;18.60;%
1003000;Powiat łaski;2013;18.80;%
1003000;Powiat łaski;2014;15.70;%
1003000;Powiat łaski;2015;13.20;%
1003000;Powiat łaski;2016;11.50;%
1003000;Powiat łaski;2017;9.50;%
1003000;Powiat łaski;2018;7.90;%
1003000;Powiat łaski;2019;7.10;%
1003000;Powiat łaski;2020;8.00;%
1003000;Powiat łaski;2021;8.20;%
1003000;Powiat łaski;2022;7.30;%
1003000;Powiat łaski;2023;7.50;%
1003000;Powiat łaski;2024;8.00;%
1004000;Powiat łęczycki;2004;20.50;%
1004000;Powiat łęczycki;2005;19.50;%
1004000;Powiat łęczycki;2006;17.10;%
1004000;Powiat łęczycki;2007;12.90;%
1004000;Powiat łęczycki;2008;10.50;%
1004000;Powiat łęczycki;2009;12.50;%
1004000;Powiat łęczycki;2010;14.00;%
1004000;Powiat łęczycki;2011;14.30;%
1004000;Powiat łęczycki;2012;15.30;%
1004000;Powiat łęczycki;2013;16.30;%
1004000;Powiat łęczycki;2014;14.30;%
1004000;Powiat łęczycki;2015;12.30;%
1004000;Powiat łęczycki;2016;10.60;%
1004000;Powiat łęczycki;2017;8.20;%
1004000;Powiat łęczycki;2018;7.30;%
1004000;Powiat łęczycki;2019;6.30;%
1004000;Powiat łęczycki;2020;6.10;%
1004000;Powiat łęczycki;2021;6.50;%
1004000;Powiat łęczycki;2022;6.10;%
1004000;Powiat łęczycki;2023;5.70;%
1004000;Powiat łęczycki;2024;5.40;%
1005000;Powiat łowicki;2004;15.00;%
1005000;Powiat łowicki;2005;13.30;%
1005000;Powiat łowicki;2006;11.00;%
1005000;Powiat łowicki;2007;9.00;%
1005000;Powiat łowicki;2008;8.00;%
1005000;Powiat łowicki;2009;9.40;%
1005000;Powiat łowicki;2010;10.00;%
1005000;Powiat łowicki;2011;9.30;%
1005000;Powiat łowicki;2012;10.80;%
1005000;Powiat łowicki;2013;10.80;%
1005000;Powiat łowicki;2014;9.30;%
1005000;Powiat łowicki;2015;8.50;%
1005000;Powiat łowicki;2016;7.40;%
1005000;Powiat łowicki;2017;5.90;%
1005000;Powiat łowicki;2018;5.50;%
1005000;Powiat łowicki;2019;4.70;%
1005000;Powiat łowicki;2020;5.50;%
1005000;Powiat łowicki;2021;5.60;%
1005000;Powiat łowicki;2022;5.10;%
1005000;Powiat łowicki;2023;4.60;%
1005000;Powiat łowicki;2024;4.60;%
1006000;Powiat łódzki wschodni;2004;21.50;%
1006000;Powiat łódzki wschodni;2005;20.00;%
1006000;Powiat łódzki wschodni;2006;16.80;%
1006000;Powiat łódzki wschodni;2007;12.20;%
1006000;Powiat łódzki wschodni;2008;6.80;%
1006000;Powiat łódzki wschodni;2009;9.30;%
1006000;Powiat łódzki wschodni;2010;10.60;%
1006000;Powiat łódzki wschodni;2011;11.30;%
1006000;Powiat łódzki wschodni;2012;12.60;%
1006000;Powiat łódzki wschodni;2013;13.00;%
1006000;Powiat łódzki wschodni;2014;11.50;%
1006000;Powiat łódzki wschodni;2015;10.10;%
1006000;Powiat łódzki wschodni;2016;9.20;%
1006000;Powiat łódzki wschodni;2017;8.10;%
1006000;Powiat łódzki wschodni;2018;7.00;%
1006000;Powiat łódzki wschodni;2019;6.10;%
1006000;Powiat łódzki wschodni;2020;6.60;%
1006000;Powiat łódzki wschodni;2021;5.80;%
1006000;Powiat łódzki wschodni;2022;5.80;%
1006000;Powiat łódzki wschodni;2023;5.70;%
1006000;Powiat łódzki wschodni;2024;5.50;%
1007000;Powiat opoczyński;2004;23.20;%
1007000;Powiat opoczyński;2005;21.90;%
1007000;Powiat opoczyński;2006;19.60;%
1007000;Powiat opoczyński;2007;16.90;%
1007000;Powiat opoczyński;2008;12.70;%
1007000;Powiat opoczyński;2009;16.50;%
1007000;Powiat opoczyński;2010;15.70;%
1007000;Powiat opoczyński;2011;15.90;%
1007000;Powiat opoczyński;2012;17.30;%
1007000;Powiat opoczyński;2013;17.10;%
1007000;Powiat opoczyński;2014;13.30;%
1007000;Powiat opoczyński;2015;10.00;%
1007000;Powiat opoczyński;2016;8.70;%
1007000;Powiat opoczyński;2017;6.20;%
1007000;Powiat opoczyński;2018;5.90;%
1007000;Powiat opoczyński;2019;5.80;%
1007000;Powiat opoczyński;2020;6.80;%
1007000;Powiat opoczyński;2021;7.80;%
1007000;Powiat opoczyński;2022;8.10;%
1007000;Powiat opoczyński;2023;8.50;%
1007000;Powiat opoczyński;2024;8.60;%
1008000;Powiat pabianicki;2004;20.60;%
1008000;Powiat pabianicki;2005;19.10;%
1008000;Powiat pabianicki;2006;16.00;%
1008000;Powiat pabianicki;2007;10.70;%
1008000;Powiat pabianicki;2008;10.00;%
1008000;Powiat pabianicki;2009;14.10;%
1008000;Powiat pabianicki;2010;14.40;%
1008000;Powiat pabianicki;2011;16.50;%
1008000;Powiat pabianicki;2012;17.50;%
1008000;Powiat pabianicki;2013;16.60;%
1008000;Powiat pabianicki;2014;13.70;%
1008000;Powiat pabianicki;2015;11.40;%
1008000;Powiat pabianicki;2016;9.60;%
1008000;Powiat pabianicki;2017;7.80;%
1008000;Powiat pabianicki;2018;6.90;%
1008000;Powiat pabianicki;2019;6.20;%
1008000;Powiat pabianicki;2020;6.80;%
1008000;Powiat pabianicki;2021;6.50;%
1008000;Powiat pabianicki;2022;5.80;%
1008000;Powiat pabianicki;2023;5.60;%
1008000;Powiat pabianicki;2024;6.00;%
1009000;Powiat pajęczański;2004;19.30;%
1009000;Powiat pajęczański;2005;17.20;%
1009000;Powiat pajęczański;2006;15.60;%
1009000;Powiat pajęczański;2007;11.00;%
1009000;Powiat pajęczański;2008;10.10;%
1009000;Powiat pajęczański;2009;13.80;%
1009000;Powiat pajęczański;2010;13.80;%
1009000;Powiat pajęczański;2011;12.80;%
1009000;Powiat pajęczański;2012;14.40;%
1009000;Powiat pajęczański;2013;13.90;%
1009000;Powiat pajęczański;2014;11.40;%
1009000;Powiat pajęczański;2015;9.60;%
1009000;Powiat pajęczański;2016;8.40;%
1009000;Powiat pajęczański;2017;7.80;%
1009000;Powiat pajęczański;2018;7.40;%
1009000;Powiat pajęczański;2019;7.10;%
1009000;Powiat pajęczański;2020;8.00;%
1009000;Powiat pajęczański;2021;9.40;%
1009000;Powiat pajęczański;2022;8.20;%
1009000;Powiat pajęczański;2023;8.20;%
1009000;Powiat pajęczański;2024;8.00;%
1010000;Powiat piotrkowski;2004;17.90;%
1010000;Powiat piotrkowski;2005;17.00;%
1010000;Powiat piotrkowski;2006;14.20;%
1010000;Powiat piotrkowski;2007;10.50;%
1010000;Powiat piotrkowski;2008;7.80;%
1010000;Powiat piotrkowski;2009;10.70;%
1010000;Powiat piotrkowski;2010;12.40;%
1010000;Powiat piotrkowski;2011;12.80;%
1010000;Powiat piotrkowski;2012;13.60;%
1010000;Powiat piotrkowski;2013;13.60;%
1010000;Powiat piotrkowski;2014;10.80;%
1010000;Powiat piotrkowski;2015;9.80;%
1010000;Powiat piotrkowski;2016;8.00;%
1010000;Powiat piotrkowski;2017;6.20;%
1010000;Powiat piotrkowski;2018;5.50;%
1010000;Powiat piotrkowski;2019;4.80;%
1010000;Powiat piotrkowski;2020;5.70;%
1010000;Powiat piotrkowski;2021;6.80;%
1010000;Powiat piotrkowski;2022;6.10;%
1010000;Powiat piotrkowski;2023;6.20;%
1010000;Powiat piotrkowski;2024;6.60;%
1011000;Powiat poddębicki;2004;17.10;%
1011000;Powiat poddębicki;2005;16.30;%
1011000;Powiat poddębicki;2006;16.00;%
1011000;Powiat poddębicki;2007;12.10;%
1011000;Powiat poddębicki;2008;8.80;%
1011000;Powiat poddębicki;2009;10.90;%
1011000;Powiat poddębicki;2010;13.20;%
1011000;Powiat poddębicki;2011;14.40;%
1011000;Powiat poddębicki;2012;15.70;%
1011000;Powiat poddębicki;2013;15.60;%
1011000;Powiat poddębicki;2014;13.20;%
1011000;Powiat poddębicki;2015;11.40;%
1011000;Powiat poddębicki;2016;9.30;%
1011000;Powiat poddębicki;2017;7.00;%
1011000;Powiat poddębicki;2018;6.40;%
1011000;Powiat poddębicki;2019;6.20;%
1011000;Powiat poddębicki;2020;6.80;%
1011000;Powiat poddębicki;2021;7.80;%
1011000;Powiat poddębicki;2022;6.80;%
1011000;Powiat poddębicki;2023;7.30;%
1011000;Powiat poddębicki;2024;7.10;%
1012000;Powiat radomszczański;2004;23.70;%
1012000;Powiat radomszczański;2005;21.90;%
1012000;Powiat radomszczański;2006;20.50;%
1012000;Powiat radomszczański;2007;17.90;%
1012000;Powiat radomszczański;2008;12.30;%
1012000;Powiat radomszczański;2009;14.20;%
1012000;Powiat radomszczański;2010;15.20;%
1012000;Powiat radomszczański;2011;15.80;%
1012000;Powiat radomszczański;2012;16.80;%
1012000;Powiat radomszczański;2013;16.50;%
1012000;Powiat radomszczański;2014;13.80;%
1012000;Powiat radomszczański;2015;11.20;%
1012000;Powiat radomszczański;2016;9.10;%
1012000;Powiat radomszczański;2017;7.10;%
1012000;Powiat radomszczański;2018;6.10;%
1012000;Powiat radomszczański;2019;5.10;%
1012000;Powiat radomszczański;2020;5.60;%
1012000;Powiat radomszczański;2021;5.30;%
1012000;Powiat radomszczański;2022;4.70;%
1012000;Powiat radomszczański;2023;5.00;%
1012000;Powiat radomszczański;2024;5.00;%
1013000;Powiat rawski;2004;14.50;%
1013000;Powiat rawski;2005;13.20;%
1013000;Powiat rawski;2006;10.50;%
1013000;Powiat rawski;2007;7.90;%
1013000;Powiat rawski;2008;6.50;%
1013000;Powiat rawski;2009;8.40;%
1013000;Powiat rawski;2010;8.60;%
1013000;Powiat rawski;2011;8.50;%
1013000;Powiat rawski;2012;9.20;%
1013000;Powiat rawski;2013;9.40;%
1013000;Powiat rawski;2014;7.80;%
1013000;Powiat rawski;2015;6.70;%
1013000;Powiat rawski;2016;5.50;%
1013000;Powiat rawski;2017;4.30;%
1013000;Powiat rawski;2018;3.90;%
1013000;Powiat rawski;2019;3.10;%
1013000;Powiat rawski;2020;3.70;%
1013000;Powiat rawski;2021;3.40;%
1013000;Powiat rawski;2022;3.50;%
1013000;Powiat rawski;2023;3.20;%
1013000;Powiat rawski;2024;2.90;%
1014000;Powiat sieradzki;2004;18.80;%
1014000;Powiat sieradzki;2005;18.50;%
1014000;Powiat sieradzki;2006;16.90;%
1014000;Powiat sieradzki;2007;13.80;%
1014000;Powiat sieradzki;2008;11.30;%
1014000;Powiat sieradzki;2009;12.80;%
1014000;Powiat sieradzki;2010;12.50;%
1014000;Powiat sieradzki;2011;13.20;%
1014000;Powiat sieradzki;2012;13.40;%
1014000;Powiat sieradzki;2013;13.90;%
1014000;Powiat sieradzki;2014;12.30;%
1014000;Powiat sieradzki;2015;10.60;%
1014000;Powiat sieradzki;2016;8.10;%
1014000;Powiat sieradzki;2017;6.10;%
1014000;Powiat sieradzki;2018;6.10;%
1014000;Powiat sieradzki;2019;5.40;%
1014000;Powiat sieradzki;2020;5.90;%
1014000;Powiat sieradzki;2021;5.70;%
1014000;Powiat sieradzki;2022;5.60;%
1014000;Powiat sieradzki;2023;5.40;%
1014000;Powiat sieradzki;2024;5.20;%
1015000;Powiat skierniewicki;2004;12.90;%
1015000;Powiat skierniewicki;2005;11.30;%
1015000;Powiat skierniewicki;2006;8.80;%
1015000;Powiat skierniewicki;2007;6.90;%
1015000;Powiat skierniewicki;2008;5.00;%
1015000;Powiat skierniewicki;2009;7.00;%
1015000;Powiat skierniewicki;2010;7.80;%
1015000;Powiat skierniewicki;2011;8.10;%
1015000;Powiat skierniewicki;2012;9.10;%
1015000;Powiat skierniewicki;2013;9.00;%
1015000;Powiat skierniewicki;2014;7.40;%
1015000;Powiat skierniewicki;2015;6.50;%
1015000;Powiat skierniewicki;2016;5.00;%
1015000;Powiat skierniewicki;2017;4.20;%
1015000;Powiat skierniewicki;2018;3.80;%
1015000;Powiat skierniewicki;2019;3.70;%
1015000;Powiat skierniewicki;2020;4.00;%
1015000;Powiat skierniewicki;2021;5.00;%
1015000;Powiat skierniewicki;2022;4.40;%
1015000;Powiat skierniewicki;2023;4.00;%
1015000;Powiat skierniewicki;2024;3.90;%
1016000;Powiat tomaszowski;2004;25.60;%
1016000;Powiat tomaszowski;2005;23.00;%
1016000;Powiat tomaszowski;2006;20.60;%
1016000;Powiat tomaszowski;2007;16.00;%
1016000;Powiat tomaszowski;2008;13.70;%
1016000;Powiat tomaszowski;2009;18.00;%
1016000;Powiat tomaszowski;2010;17.70;%
1016000;Powiat tomaszowski;2011;17.30;%
1016000;Powiat tomaszowski;2012;18.50;%
1016000;Powiat tomaszowski;2013;17.80;%
1016000;Powiat tomaszowski;2014;13.60;%
1016000;Powiat tomaszowski;2015;11.60;%
1016000;Powiat tomaszowski;2016;9.30;%
1016000;Powiat tomaszowski;2017;7.80;%
1016000;Powiat tomaszowski;2018;7.40;%
1016000;Powiat tomaszowski;2019;6.80;%
1016000;Powiat tomaszowski;2020;7.80;%
1016000;Powiat tomaszowski;2021;8.00;%
1016000;Powiat tomaszowski;2022;7.70;%
1016000;Powiat tomaszowski;2023;7.70;%
1016000;Powiat tomaszowski;2024;8.00;%
1017000;Powiat wieluński;2004;13.60;%
1017000;Powiat wieluński;2005;12.50;%
1017000;Powiat wieluński;2006;9.90;%
1017000;Powiat wieluński;2007;8.10;%
1017000;Powiat wieluński;2008;8.10;%
1017000;Powiat wieluński;2009;11.50;%
1017000;Powiat wieluński;2010;11.10;%
1017000;Powiat wieluński;2011;11.10;%
1017000;Powiat wieluński;2012;12.60;%
1017000;Powiat wieluński;2013;12.70;%
1017000;Powiat wieluński;2014;11.30;%
1017000;Powiat wieluński;2015;10.00;%
1017000;Powiat wieluński;2016;8.60;%
1017000;Powiat wieluński;2017;7.20;%
1017000;Powiat wieluński;2018;6.50;%
1017000;Powiat wieluński;2019;5.80;%
1017000;Powiat wieluński;2020;6.20;%
1017000;Powiat wieluński;2021;6.20;%
1017000;Powiat wieluński;2022;6.10;%
1017000;Powiat wieluński;2023;6.10;%
1017000;Powiat wieluński;2024;5.70;%
1018000;Powiat wieruszowski;2004;13.70;%
1018000;Powiat wieruszowski;2005;12.90;%
1018000;Powiat wieruszowski;2006;11.20;%
1018000;Powiat wieruszowski;2007;9.20;%
1018000;Powiat wieruszowski;2008;9.40;%
1018000;Powiat wieruszowski;2009;12.00;%
1018000;Powiat wieruszowski;2010;11.50;%
1018000;Powiat wieruszowski;2011;11.60;%
1018000;Powiat wieruszowski;2012;11.40;%
1018000;Powiat wieruszowski;2013;10.90;%
1018000;Powiat wieruszowski;2014;8.50;%
1018000;Powiat wieruszowski;2015;7.60;%
1018000;Powiat wieruszowski;2016;5.80;%
1018000;Powiat wieruszowski;2017;4.70;%
1018000;Powiat wieruszowski;2018;4.60;%
1018000;Powiat wieruszowski;2019;4.00;%
1018000;Powiat wieruszowski;2020;4.90;%
1018000;Powiat wieruszowski;2021;5.10;%
1018000;Powiat wieruszowski;2022;5.20;%
1018000;Powiat wieruszowski;2023;4.60;%
1018000;Powiat wieruszowski;2024;4.70;%
1019000;Powiat zduńskowolski;2004;21.50;%
1019000;Powiat zduńskowolski;2005;20.20;%
1019000;Powiat zduńskowolski;2006;17.80;%
1019000;Powiat zduńskowolski;2007;11.90;%
1019000;Powiat zduńskowolski;2008;9.90;%
1019000;Powiat zduńskowolski;2009;12.60;%
1019000;Powiat zduńskowolski;2010;13.20;%
1019000;Powiat zduńskowolski;2011;13.80;%
1019000;Powiat zduńskowolski;2012;15.60;%
1019000;Powiat zduńskowolski;2013;16.20;%
1019000;Powiat zduńskowolski;2014;14.40;%
1019000;Powiat zduńskowolski;2015;12.60;%
1019000;Powiat zduńskowolski;2016;9.80;%
1019000;Powiat zduńskowolski;2017;7.40;%
1019000;Powiat zduńskowolski;2018;6.90;%
1019000;Powiat zduńskowolski;2019;6.10;%
1019000;Powiat zduńskowolski;2020;7.00;%
1019000;Powiat zduńskowolski;2021;6.50;%
1019000;Powiat zduńskowolski;2022;6.50;%
1019000;Powiat zduńskowolski;2023;6.80;%
1019000;Powiat zduńskowolski;2024;7.00;%
1020000;Powiat zgierski;2004;25.80;%
1020000;Powiat zgierski;2005;25.30;%
1020000;Powiat zgierski;2006;20.50;%
1020000;Powiat zgierski;2007;15.30;%
1020000;Powiat zgierski;2008;13.10;%
1020000;Powiat zgierski;2009;15.50;%
1020000;Powiat zgierski;2010;15.80;%
1020000;Powiat zgierski;2011;16.80;%
1020000;Powiat zgierski;2012;18.80;%
1020000;Powiat zgierski;2013;18.40;%
1020000;Powiat zgierski;2014;14.30;%
1020000;Powiat zgierski;2015;12.60;%
1020000;Powiat zgierski;2016;10.20;%
1020000;Powiat zgierski;2017;7.80;%
1020000;Powiat zgierski;2018;6.90;%
1020000;Powiat zgierski;2019;5.60;%
1020000;Powiat zgierski;2020;6.40;%
1020000;Powiat zgierski;2021;5.50;%
1020000;Powiat zgierski;2022;5.10;%
1020000;Powiat zgierski;2023;5.30;%
1020000;Powiat zgierski;2024;5.40;%
1021000;Powiat brzeziński;2004;20.80;%
1021000;Powiat brzeziński;2005;18.00;%
1021000;Powiat brzeziński;2006;15.50;%
1021000;Powiat brzeziński;2007;13.10;%
1021000;Powiat brzeziński;2008;10.70;%
1021000;Powiat brzeziński;2009;12.40;%
1021000;Powiat brzeziński;2010;14.50;%
1021000;Powiat brzeziński;2011;15.30;%
1021000;Powiat brzeziński;2012;16.20;%
1021000;Powiat brzeziński;2013;15.60;%
1021000;Powiat brzeziński;2014;13.10;%
1021000;Powiat brzeziński;2015;12.50;%
1021000;Powiat brzeziński;2016;10.50;%
1021000;Powiat brzeziński;2017;7.60;%
1021000;Powiat brzeziński;2018;6.90;%
1021000;Powiat brzeziński;2019;6.80;%
1021000;Powiat brzeziński;2020;7.50;%
1021000;Powiat brzeziński;2021;7.80;%
1021000;Powiat brzeziński;2022;7.70;%
1021000;Powiat brzeziński;2023;7.40;%
1021000;Powiat brzeziński;2024;7.00;%
1061000;Powiat m. Łódź;2004;18.40;%
1061000;Powiat m. Łódź;2005;16.40;%
1061000;Powiat m. Łódź;2006;11.70;%
1061000;Powiat m. Łódź;2007;8.50;%
1061000;Powiat m. Łódź;2008;6.80;%
1061000;Powiat m. Łódź;2009;9.60;%
1061000;Powiat m. Łódź;2010;10.00;%
1061000;Powiat m. Łódź;2011;11.00;%
1061000;Powiat m. Łódź;2012;12.00;%
1061000;Powiat m. Łódź;2013;12.30;%
1061000;Powiat m. Łódź;2014;10.70;%
1061000;Powiat m. Łódź;2015;9.50;%
1061000;Powiat m. Łódź;2016;7.90;%
1061000;Powiat m. Łódź;2017;6.30;%
1061000;Powiat m. Łódź;2018;5.40;%
1061000;Powiat m. Łódź;2019;4.80;%
1061000;Powiat m. Łódź;2020;6.00;%
1061000;Powiat m. Łódź;2021;5.80;%
1061000;Powiat m. Łódź;2022;4.50;%
1061000;Powiat m. Łódź;2023;4.40;%
1061000;Powiat m. Łódź;2024;4.50;%
1062000;Powiat m. Piotrków Trybunalski;2004;15.90;%
1062000;Powiat m. Piotrków Trybunalski;2005;14.80;%
1062000;Powiat m. Piotrków Trybunalski;2006;12.90;%
1062000;Powiat m. Piotrków Trybunalski;2007;10.00;%
